Hit	#	query_length	percent_match	strand_orient.	NA	NA	CIGAR_format	query_id	database_id
N	*	*	*	.	*	*	*	5afb87988eb8337953632edf000b6a07	*
H	1165	245	99.6	-	0	0	71I245M361I	5b1bd07970b709abd70a7e1c38e92b83	Mada.276.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	5add8a736c3d18141206ac7c74d5dcad	*
H	955	245	100	+	0	0	59D186M549I	5b88999663118801814caaba3e875100	Franklin18.Colorado.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	5b41c1baf81533ec69af26fe31fa54bc	*
N	*	*	*	.	*	*	*	5b31b9fd7a80b84040a46aa187b177e8	*
N	*	*	*	.	*	*	*	5b52513ec186f4011c57922812711ad0	*
N	*	*	*	.	*	*	*	5b72a45af08c571a11c72f3876e51e00	*
N	*	*	*	.	*	*	*	5b74144380ad762672c612ffdee727e2	*
H	176	245	99.6	+	0	0	465I245M669I	5c21999218ec7ff01bbf273b7771c1ca	CP12F.USA.Wild.Bd.AP.Assay.Inhibitory
N	*	*	*	.	*	*	*	5b86d5985ad970efd74dd28fdaed28c3	*
N	*	*	*	.	*	*	*	5ba3da5ade2f198ab8ce1e5856226e7f	*
N	*	*	*	.	*	*	*	5ba3b492ab1f30017fb088f7d33c7a67	*
N	*	*	*	.	*	*	*	5bd7741c875f5d34dfda654ac3d4e00f	*
N	*	*	*	.	*	*	*	5bcf2b051cbb2a1f881a847fca876db3	*
H	105	245	99.2	-	0	0	35I245M246I	5cd186db069fe0bf53be7de04921be19	Mada.1078.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	5c143c89c5eb86b91bbfd0e31c3b4982	*
N	*	*	*	.	*	*	*	5be7e1517527ecf38b6d80747410b4e2	*
N	*	*	*	.	*	*	*	5c37ef5a912a1b6e3faf8a3695625563	*
N	*	*	*	.	*	*	*	5c6764816196c684d9d0bfc3c7d9c41c	*
N	*	*	*	.	*	*	*	5c4861d774fca354d26471ebcf4682f6	*
N	*	*	*	.	*	*	*	5c85b604208dac9519eb2e243ae80578	*
N	*	*	*	.	*	*	*	5c97b19b4c604f55eb3b018e2a56d612	*
N	*	*	*	.	*	*	*	5c9c308cde686a88221eb883cdf6db2d	*
N	*	*	*	.	*	*	*	5cb60ad36c4080e6d1935229303546a0	*
N	*	*	*	.	*	*	*	5cc6a7051768bbcd8856238b05248548	*
N	*	*	*	.	*	*	*	5ce7ba2d78b50f3e26520b937e704c51	*
N	*	*	*	.	*	*	*	5d0a910c0edec1cf95c7271942f7fd35	*
N	*	*	*	.	*	*	*	5d0c1936c2af135b754fe7fd41889333	*
N	*	*	*	.	*	*	*	5d198111f9b1122c22c4d820d596b1d8	*
N	*	*	*	.	*	*	*	5d14a63c570062258cd4432fbdd6ab27	*
N	*	*	*	.	*	*	*	5d1adee5d75091532da9d33816891b2d	*
N	*	*	*	.	*	*	*	5d3466c8928e35dc14e65d47886ef112	*
H	1475	245	99.6	-	0	0	676I245M467I	5d74d97ce32ff7a5697419d8ac48a373	HP5H2.USA.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	5d31e8979de67a1b54a0a4fd5d068845	*
N	*	*	*	.	*	*	*	5d230df079c2b70988130fa12a7a251c	*
N	*	*	*	.	*	*	*	5d61c1e2e79b2deceec3268ace21e8d9	*
N	*	*	*	.	*	*	*	5d4eef47ef1a564ac473f4ea60cb4587	*
N	*	*	*	.	*	*	*	5d6999ee8a63e076d9fe06b7a51a7eb4	*
N	*	*	*	.	*	*	*	5d739fbced8226bb765b0db4b7279831	*
N	*	*	*	.	*	*	*	5df1f0d156ada02c9de28a70ff4b9e50	*
N	*	*	*	.	*	*	*	5ddd76b7801ef74bf0c71c73c8f14028	*
N	*	*	*	.	*	*	*	5dd3d4a1964ef205e507d07fb1335ee7	*
N	*	*	*	.	*	*	*	5e0551d11e10b0438c583b1225270378	*
N	*	*	*	.	*	*	*	5dfdba7e06785ab4426c0d8847841dd9	*
N	*	*	*	.	*	*	*	5e2de2275c3789c8ce87f00dd578c5a8	*
N	*	*	*	.	*	*	*	5e1fc587181e872132f507ea635aaefd	*
N	*	*	*	.	*	*	*	5e06e25918af79cee9816492353add43	*
N	*	*	*	.	*	*	*	5e4c846406df94be21d4eb16b0c13a43	*
H	1440	245	99.6	-	0	0	93I245M452I	5e63aabb56afe166564749aa282a0c67	A55A.Panama.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	5e389f2913044f738bac4b77b71b8ae1	*
N	*	*	*	.	*	*	*	5e467d57d51f7c5819b78666c7771225	*
H	1300	245	99.2	+	0	0	471I245M677I	5fe4508901314a9bbc4d70985f129e49	ABZ.EC098.Ecuador.Captive.Bd.AP.Assay.Inhibitory
N	*	*	*	.	*	*	*	5ed00a7345e6d66aeb894d3f3f3cb972	*
N	*	*	*	.	*	*	*	5e6f005fb2a79be524eb2e4ac0b3b1ed	*
H	880	245	99.6	-	0	0	67I245M437I	5fd42ccebe7a79c4da3b39e6850e2512	Mada.817.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	5f0231c587db5b9186d174cbfe603ee6	*
N	*	*	*	.	*	*	*	5eca0b63702c7e8016aeea8d50ab12f4	*
N	*	*	*	.	*	*	*	5f77757e385296c9dc55fab07d5e7bc0	*
N	*	*	*	.	*	*	*	5fa6d5b376781698470821d3eaf9157d	*
N	*	*	*	.	*	*	*	5fc769516cf804a31ce9e7cba4f5eb58	*
N	*	*	*	.	*	*	*	5f3c6f7488e18f38ac99702a02e6556c	*
N	*	*	*	.	*	*	*	5fd21ab2065f18fd02aff2a9b9808afd	*
H	1439	245	99.6	-	0	0	65I245M439I	600c99053beae2be7b6445155603e9da	Mada.93.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	5ff4671641570b5d4b5f3abcc1d252c3	*
N	*	*	*	.	*	*	*	60270691d2398d32755b2b9a99ed1180	*
H	1339	245	99.6	+	0	0	472I245M682I	60a21c6c50f3cb315cdaee96b4f64b88	VF30.Colombia.Wild.Bd.AP.Assay.Inhibitory
H	378	245	99.6	-	0	0	58I245M371I	604bfbbe2828b9d8450a904bebd28427	Mada.2665.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	60373ee011f75ac8b4d940187be60405	*
H	31	245	100	-	0	0	67I245M437I	6091a15e2d5e0595fe3fbae17d336e34	Mada.655.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	6035127698b206abd05b11412e23ad38	*
N	*	*	*	.	*	*	*	602df1fb6fc9e0992f24295f168697b1	*
N	*	*	*	.	*	*	*	602bb90da30cc0c4fab4916a28d00bbf	*
N	*	*	*	.	*	*	*	608d6bb1a9003ccfb35daa059c15c82c	*
N	*	*	*	.	*	*	*	6043f1f3ff6d5fb2e89f29914db8c751	*
N	*	*	*	.	*	*	*	605f101062cc7a55935a12622488db84	*
H	641	245	100	+	0	0	448I245M688I	6114ddf74bb4eb0e2f0c409e99c19f31	Australia962.Australia.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	614db8e4a5eaab6461a6e2e5c80f8c33	*
N	*	*	*	.	*	*	*	61b555560331f648bcedeade63e074ba	*
N	*	*	*	.	*	*	*	61037e5c0f193096193233654658b7bc	*
N	*	*	*	.	*	*	*	61018cbb23b0046c0cdee9032cae0140	*
N	*	*	*	.	*	*	*	6110da1dcbc0044e873ffa5a1796d4c9	*
N	*	*	*	.	*	*	*	60bef0ab48be86ec3b1d928044facefb	*
H	904	245	99.6	-	0	0	620I245M409I	61eb74d631a6239c2b88239e58dc3a95	Panama71L.Panama.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	61857352d21ca15eba239d43a58353bb	*
N	*	*	*	.	*	*	*	61cd416b839abe2f118cf95f8eeadef8	*
N	*	*	*	.	*	*	*	61c839c5c45dcc4bcf7821f07c191920	*
N	*	*	*	.	*	*	*	619fefed7652d514ae0371ec4dae8d38	*
N	*	*	*	.	*	*	*	61e4097a10a53c83dca5f3803e08bc96	*
H	719	245	100	+	0	0	420I245M665I	62f9b5379b62af3db55121123f4b512c	HP11O.USA.Wild.Bd.Inhibitory
H	213	245	100	-	0	0	64I245M423I	626c6725c77459bd41b734f200869019	Mada.1498.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	621e6b98db04db39003a1a25c2b766a9	*
N	*	*	*	.	*	*	*	625eb5e4de1292b93c8f7fb32cc485a9	*
N	*	*	*	.	*	*	*	6251d5aa4e73ad8b43b46bafd107f7a3	*
H	1395	245	100	-	0	0	93I245M414I	634b24dd5ae1744c1ee697a2e906bef6	Mada.2554.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	61f0a568dd5ad8b739de164b7c219e8e	*
N	*	*	*	.	*	*	*	626cba57eab813b84528b42346d0b9f6	*
N	*	*	*	.	*	*	*	62e2287f37c1ae0d0a02681588cb918d	*
N	*	*	*	.	*	*	*	62392473237243624be2ddadc9aa3d9a	*
N	*	*	*	.	*	*	*	626a17942885d2075e6041cb020a6a65	*
N	*	*	*	.	*	*	*	62afc5a2aa0a847c05565c37f194b810	*
N	*	*	*	.	*	*	*	62dbc534ca512b764bc607af92b7cac1	*
H	164	245	99.2	+	0	0	11I245M670I	63f5319fa5c1c7bcdad7be3dd3d0bd2f	Australia1208.Australia.Wild.Bd.Inhibitory
H	1425	245	99.6	-	0	0	99I245M517I	637d2ad197fd1de094fde4ed25521499	A45I.Panama.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	636dea46720386a72b307b8eb0238af7	*
N	*	*	*	.	*	*	*	63289dc932b27a1a1ea025b103e93f0e	*
N	*	*	*	.	*	*	*	632a4423c34b7740720637b52ee438c1	*
N	*	*	*	.	*	*	*	635445842a9346b71e5945e148672f07	*
N	*	*	*	.	*	*	*	63afddccaa9ee6c2211274dfabf16ccd	*
N	*	*	*	.	*	*	*	639043adfa294a5b541b57a18b410f13	*
H	327	245	100	-	0	0	66I245M438I	6488f96c2848262a4b91f19fe95ef055	Mada.92.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	63ce5dda954c0be1b4de6718a5ccd7f6	*
N	*	*	*	.	*	*	*	64033014a67e2c506d4594d910a2e1c4	*
N	*	*	*	.	*	*	*	63af1965c23c023514bf20316fdea4b5	*
N	*	*	*	.	*	*	*	641c1f794c1529c93f098de1b335452f	*
N	*	*	*	.	*	*	*	642537a9251c7686b479fad0e3f29d77	*
N	*	*	*	.	*	*	*	63938fc48d2b93680722f9c26ecfbc85	*
N	*	*	*	.	*	*	*	6423d53d0cd52f79f2304d8ca9800dcd	*
H	982	245	100	+	0	0	467I245M669I	64fd8fc765da0f4154fd57ad6d4274f7	Panama07A.28B.Panama.Wild.Bd.AP.Assay.Inhibitory
N	*	*	*	.	*	*	*	64b9a8cc5d461a7c8cb415ee628b2a35	*
N	*	*	*	.	*	*	*	64ba0b1ab3702c1974278f9fa797816b	*
N	*	*	*	.	*	*	*	64d6c6b7fa763fcadc4d672f6add4595	*
N	*	*	*	.	*	*	*	64bf11337726320bdff6ae3e5c6c287f	*
H	656	245	99.2	+	0	0	406I245M618I	65af148eb83971244648cd8f8f3a5d74	Panama165A.Panama.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	64c59ba7e59db090676a68a3af5b58e4	*
H	158	245	100	-	0	0	76I245M315I	659332e4558ffff48e4aa39eafb631f5	Mada.2004.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	64ccd495db5d04e04669b43696523705	*
N	*	*	*	.	*	*	*	653c2132a7215521ee823826996521ab	*
N	*	*	*	.	*	*	*	64ef10faab3dd5c3690b9a4ac9220d7b	*
H	1374	245	100	+	0	0	475I245M684I	65de9882f6f97cb7db8a9537c178fd43	Australia953_1.Australia.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	6580c3b546cca4a6feb8930fabb3edf2	*
N	*	*	*	.	*	*	*	6579628f5dbae79d8364b861caff2641	*
N	*	*	*	.	*	*	*	6582573aa23eb9c532988eb3bacefab3	*
N	*	*	*	.	*	*	*	658d234c9849a92a9cfbb1c4995af7ca	*
H	618	245	99.4	-	0	0	678I154M91D	65bc66e3e0fb502d72035e39c0de145d	A.lugubris1.USA.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	65cd7d8fdf817507881ff93c3abb5374	*
N	*	*	*	.	*	*	*	65e533de612b5ba4013c100198c363ad	*
N	*	*	*	.	*	*	*	65be0d05ab02aa450a11ab2316fc7a92	*
N	*	*	*	.	*	*	*	65bda08f5290dc91d20ffe0241100ced	*
N	*	*	*	.	*	*	*	661798a4d2d5e5aadd5bc9e934a146d2	*
N	*	*	*	.	*	*	*	65f695d6b5edc3d0bb8f2cb7c8e5427e	*
H	718	245	100	-	0	0	67I245M279I	66c1c811b87a0c2b7f895b5e3a0df804	Mada.1403.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	661e38cf3313ca15592749c1bea0a3fa	*
N	*	*	*	.	*	*	*	66363fa5d73677ad30397400a979b48d	*
N	*	*	*	.	*	*	*	664d7d7f42af8a045a1b8a52aa984846	*
H	176	245	99.6	+	0	0	465I245M669I	677035d9fb47c036c3485558ad06e3bd	CP12F.USA.Wild.Bd.AP.Assay.Inhibitory
N	*	*	*	.	*	*	*	66c0df9e01bcb1b49ba743d8d04fcb5e	*
N	*	*	*	.	*	*	*	6646f79f4ada566980459d104702e6ed	*
H	1300	245	99.2	+	0	0	471I245M677I	67a3211d410507929ad6c4876f90d1fb	ABZ.EC098.Ecuador.Captive.Bd.AP.Assay.Inhibitory
H	1440	245	100	-	0	0	93I245M452I	66ef2273e4c51e61cdc6f6242d4c4701	A55A.Panama.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	66ca2f8af959a26a02e5d11288954c80	*
H	775	245	100	-	0	0	79I245M315I	67b57c8a20c0792bcbfb080aac6a5bdb	Mada.1162.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	66ead1a00b515b9c65b8504ea3966363	*
N	*	*	*	.	*	*	*	672f06627be0afa8553cd02a163aada7	*
N	*	*	*	.	*	*	*	66f2eca030a84775477f727ddd8e796e	*
N	*	*	*	.	*	*	*	67715a6dd88ff2eacb74c69b07521367	*
N	*	*	*	.	*	*	*	66fe897b2927807cfe74b8a0ba4a3f88	*
N	*	*	*	.	*	*	*	679acae495103c2b2b67cda6483b13cf	*
N	*	*	*	.	*	*	*	67c172514da98cbc2d4ec9c5c9ea971b	*
N	*	*	*	.	*	*	*	67b9803ff264b43c15f3ea4009133edd	*
N	*	*	*	.	*	*	*	67d6027436c38101cc447913ae188817	*
N	*	*	*	.	*	*	*	6814e88e11953535a1962a6f641a4cf0	*
H	220	245	99.2	-	0	0	73I245M432I	681fc78785af6d16f1f50825745bd493	Mada.1312.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	67ded520ba1ce2d83ab5dc7143af3662	*
N	*	*	*	.	*	*	*	67ee6992f6c52a18308c3dbd4d36c22d	*
N	*	*	*	.	*	*	*	68175e0c4927a5ca812da1338da51dd5	*
N	*	*	*	.	*	*	*	683d9a247a82fc6ffc49e211ff862b19	*
H	618	245	99.4	-	0	0	678I154M91D	685281fb14b7b68721b259d9394420fc	A.lugubris1.USA.Wild.Bd.Inhibitory
H	1035	245	99.2	-	0	0	622I245M407I	688bb1939b01ae18e9d11663e7f10546	BFE50E.USA.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	686ea26fcec0de01b709a8f1da6f77cd	*
N	*	*	*	.	*	*	*	686894adb6d4a25213928ce255636f62	*
N	*	*	*	.	*	*	*	68ae0326c59d9554dbe6acc02217734d	*
H	955	245	100	+	0	0	59D186M549I	696733dac3d0e957847ba8675deb6fb1	Franklin18.Colorado.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	69006bf40345d95da9c4fed0a32ae10d	*
N	*	*	*	.	*	*	*	690ac7525408cd37c2592f1d32216543	*
N	*	*	*	.	*	*	*	6971f57779dce3c539582d6b52b5eb03	*
N	*	*	*	.	*	*	*	690e543c840a68750d23948688f25f72	*
N	*	*	*	.	*	*	*	6957c69f027ccc467a3a5b5f4ecc77f3	*
N	*	*	*	.	*	*	*	69a92c5ba1adac5f94b61189d9963c68	*
N	*	*	*	.	*	*	*	6976ada3d6c2312ae7d38b11054acb3b	*
N	*	*	*	.	*	*	*	69c11ca67a21eb9f55eb0c2c81a28911	*
N	*	*	*	.	*	*	*	69c99bd86a47d24ef44969b435e47274	*
N	*	*	*	.	*	*	*	69ba9f9c1978ee18bd80155451abb727	*
N	*	*	*	.	*	*	*	6a159a19a4245810e6d4c6cfd6c5e633	*
H	377	245	99.6	+	0	0	467I245M659I	6b38e873a7021b257f0dcd8b85c961e0	PR30-2.USA.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	69f04b0f86fbffbe59c2ee69bdf8785e	*
N	*	*	*	.	*	*	*	6a49b952473bfc3854eea1124c7b94bb	*
N	*	*	*	.	*	*	*	6a1d4d91c25ac9c1c7191b81eaad8829	*
N	*	*	*	.	*	*	*	6a17720b04470cd578b38b26398d34f6	*
N	*	*	*	.	*	*	*	6a6012cc48a821398d5f5cb0148ad023	*
N	*	*	*	.	*	*	*	6a9ff9a6b876a41fcc67102851994f22	*
N	*	*	*	.	*	*	*	6a5d21b7ae5ced11e4ccd4a3b285bb8b	*
N	*	*	*	.	*	*	*	6b2d24cd793fa5ae98b705c0d8806b24	*
N	*	*	*	.	*	*	*	6b15023745be8208e1ea71b20d5d9611	*
N	*	*	*	.	*	*	*	6aff8f85076c751872187d0cb7c90c54	*
N	*	*	*	.	*	*	*	6b5511937305c90f98fee6be5361c7b0	*
H	160	245	100	-	0	0	76I245M290I	6c3b687fc2013395ca4877c251ee410d	Mada.1618.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	6b43884aea43c17d984bd6adcc175049	*
N	*	*	*	.	*	*	*	6b4501779bf50dcf95eafb8421c27a05	*
N	*	*	*	.	*	*	*	6bbcf2b94c7499ac34665c6c00a0fc02	*
N	*	*	*	.	*	*	*	6bb00ccf42c2c825bcc088b9e8a3a636	*
N	*	*	*	.	*	*	*	6b68101efd32641d146ecb7d03d59ff9	*
N	*	*	*	.	*	*	*	6bed610606778a536b802abebb11307a	*
N	*	*	*	.	*	*	*	6bf14ea6aff29e7408f9036a6e65b528	*
N	*	*	*	.	*	*	*	6bcbc3f26d896e1b239f3c6aece99e59	*
N	*	*	*	.	*	*	*	6c011529a9b013ac8a4d64a49046b540	*
N	*	*	*	.	*	*	*	6c3b544db398c22789de15207b89134b	*
N	*	*	*	.	*	*	*	6c3f21d0d909ce01be971489be14d85a	*
N	*	*	*	.	*	*	*	6c9ada693eaaf0401108e4e599d95c0a	*
N	*	*	*	.	*	*	*	6c9c8b04037ff13dcb6fec5e91e6dda7	*
N	*	*	*	.	*	*	*	6cae28a34144cebd6faa4bb7da560cbf	*
N	*	*	*	.	*	*	*	6cf23f9c173ed5f556b09087e21e219f	*
N	*	*	*	.	*	*	*	6cb3995c64d2eb4847333796dfa5152a	*
N	*	*	*	.	*	*	*	6cdf8b4ab109397ecce176d7d019a780	*
N	*	*	*	.	*	*	*	6d3ae28417e3f5ae507a6d029d2bf005	*
N	*	*	*	.	*	*	*	6d6b6c52a5bed5ea7e876b7156c25ca3	*
N	*	*	*	.	*	*	*	6d3e057d67c41915324a95b5d389d4ef	*
N	*	*	*	.	*	*	*	6d0b19a8bf9e3df3e1055d6f24705487	*
N	*	*	*	.	*	*	*	6d3df64cd500ea7e42ac27fbe946df4e	*
H	136	245	99.6	-	0	0	26I245M415I	6dbb7da3271c1adec1c8352aab283d05	Mada.387.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	6d7964e17a3bab4ae9541eef0a3db95c	*
H	577	245	100	-	0	0	684I245M471I	6dc34bfa023f1aa70828f2067bcfa636	HP12F.USA.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	6d7e7c0920524d8a0c2456e7ac763ce5	*
H	1300	245	99.6	+	0	0	471I245M677I	6df7483a9a3a86111d5fd3e24eda46f0	ABZ.EC098.Ecuador.Captive.Bd.AP.Assay.Inhibitory
N	*	*	*	.	*	*	*	6d8f89a949bddba9c06973d4f78cc1f9	*
H	45	245	100	-	0	0	56I245M432I	6dfcb4a0130b0567c8509aac62a3d9d3	DE_0741.Germany.Wild.Bsal.Inhibitory
N	*	*	*	.	*	*	*	6da5af4fbc268e57a5bf3291f792644e	*
N	*	*	*	.	*	*	*	6da61405eed2bc5ef35cea7783719edd	*
N	*	*	*	.	*	*	*	6d9d5a89adbe294b373f5edab08b738b	*
N	*	*	*	.	*	*	*	6da6efbab9d4d5035e023f3e52941bfe	*
N	*	*	*	.	*	*	*	6deb14986457af9d54c35eea428263b6	*
H	14	245	100	-	0	0	65I245M290I	6ea65f50bb89ac9518e47c236251cf10	Mada.414.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	6dfcc53213c37b216786ca5f60cb291e	*
N	*	*	*	.	*	*	*	6e115a4ecaaa4dc3f2e76b26a0c40c1b	*
N	*	*	*	.	*	*	*	6e3a073ed776c6d4a05c1cfa88ece8c5	*
N	*	*	*	.	*	*	*	6e6900b01fea8e5a02f5cf25567c15ae	*
N	*	*	*	.	*	*	*	6eb53e85c2eab044474bbbabee76c9a4	*
N	*	*	*	.	*	*	*	6eb830e66fd2bc1f43fb156275d41176	*
N	*	*	*	.	*	*	*	6e79daade11393587d4ea28271602ce6	*
N	*	*	*	.	*	*	*	6eea5daf224554348baa1e458e3da5c2	*
N	*	*	*	.	*	*	*	6ecf0296fb3d7cd52d4e23df04548b74	*
N	*	*	*	.	*	*	*	6f19963fc70a2065efcc52f173478ea3	*
N	*	*	*	.	*	*	*	6f124dd05a7735dea076c8abf76f0077	*
N	*	*	*	.	*	*	*	6f325a628ed358679ab7a5d7834dc6d8	*
H	971	245	99.6	+	0	0	465I245M689I	6fcec86964dc19b1c98c6c7cf799bf0c	CH29-4.USA.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	6ef930c152c920c8a013e0d1e13ab615	*
N	*	*	*	.	*	*	*	6f89ec8a875232a4a0479d86eb31f901	*
N	*	*	*	.	*	*	*	6f67651496d207d54d92bcac72a20539	*
H	1173	245	99.2	+	0	0	438I245M673I	7016a6a7f14a2268a1bc605a3cfc05f7	645K.USA.Wild.Bd.AP.Assay.Inhibitory
N	*	*	*	.	*	*	*	6f7ff43a2ed54686342b207bc25e405f	*
H	119	245	100	+	0	0	372I245M617I	70706e33379928cb16d6de071b046d4b	Panama75F.Panama.Wild.Bd.Inhibitory
H	62	245	99.2	-	0	0	65I245M304I	706d55d3632da4bc2e90889511be2bcd	Mada.1421.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	6fe405ea209d7f89dc7992608b0f65ef	*
N	*	*	*	.	*	*	*	6fdbf061692c9d78195e792a241fd36d	*
N	*	*	*	.	*	*	*	705aad65e4917f063b3e9f99873f8297	*
N	*	*	*	.	*	*	*	704139356bf7787c007e6105b2ea99bf	*
N	*	*	*	.	*	*	*	70920d1cadf58828288d32e156d53cd8	*
N	*	*	*	.	*	*	*	70acc146c06ce4dfd38c8b63293a98fc	*
N	*	*	*	.	*	*	*	70612b50f6d1c35186856569a9c07621	*
N	*	*	*	.	*	*	*	70993341578d4f52988a3d6c0b3b4e3b	*
N	*	*	*	.	*	*	*	70b8cd20ca663ea469e83607908eef8a	*
N	*	*	*	.	*	*	*	70f115d154646a3be05ac7eb15e1d6c3	*
N	*	*	*	.	*	*	*	7129fb89be0415377a0db97f614c0ef5	*
N	*	*	*	.	*	*	*	70ba163f3ae6905cd9eb1e40b6416ec7	*
N	*	*	*	.	*	*	*	70d4edd2591e3531b41f96efa1245e6d	*
N	*	*	*	.	*	*	*	713e7a8fe2360026c4e93d6cbebee664	*
H	892	245	99.6	+	0	0	452I245M678I	71e6ab155e388dd64f90d8c4a66cbcf9	BFE9A.USA.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	715f0976c600f79cbda31a5b9eb002ea	*
N	*	*	*	.	*	*	*	715ef961f6ca4b6a69a1d127a24d9f7a	*
N	*	*	*	.	*	*	*	71699e076f79692b73ac0f12b95b8fcf	*
N	*	*	*	.	*	*	*	7174b8af47d3fdddbc8cc7473c440b85	*
N	*	*	*	.	*	*	*	717cfb9085b1daaf45ce2800695638cb	*
N	*	*	*	.	*	*	*	71d751b0bb58ffb8177f320e79b838d2	*
N	*	*	*	.	*	*	*	71b23b7ddfb74ff5ff74798da827fc35	*
N	*	*	*	.	*	*	*	71dd9b9e28105529fe93476de6a75d5d	*
N	*	*	*	.	*	*	*	7234e8f9a50f1d51a8a9bf9332519653	*
N	*	*	*	.	*	*	*	7222da29eeda0564871648be0a3f5150	*
H	1249	245	100	+	0	0	471I245M551I	72fad0ddb446d1956325a216d7228907	Australia1500.Australia.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	72dc8998019750b902e49ebd7a4ac20d	*
N	*	*	*	.	*	*	*	72f6cea547d68fce8c375139b4e22432	*
N	*	*	*	.	*	*	*	726c35876e031180dcaf7d871cfbe0cb	*
N	*	*	*	.	*	*	*	724a4b4838e91e18c637c37d91fff5a6	*
N	*	*	*	.	*	*	*	73160ef85df8bd9c2625678fcf1abb70	*
N	*	*	*	.	*	*	*	73166f226f3c22c638f4ef8e33fbcca6	*
H	61	245	99.2	-	0	0	65I245M439I	7405299ff55bd66a199ce70184d0a92d	Mada.23.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	7323c420148a209a8c2a5080c3c16a97	*
N	*	*	*	.	*	*	*	72fba25d1200fc8b6817cc149cb8dee6	*
N	*	*	*	.	*	*	*	7339aeda91e0156248e69b50c900cbbf	*
N	*	*	*	.	*	*	*	737aef49b72d24e736c5f21a76bd21eb	*
N	*	*	*	.	*	*	*	73ba203caad664173be48c7d8e715bdc	*
H	930	245	100	+	0	0	453I245M672I	74a274822b4c5d317f7eb99099da8c38	CP1B.USA.Wild.Bd.AP.Assay.Inhibitory
N	*	*	*	.	*	*	*	73934ac7454af55f80350058333e312e	*
H	878	245	99.6	-	0	0	79I245M469I	7429d77ce6c041508375b54521083afc	Mada.2405.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	73c8fbdc71d2c425d7befc21d8795e6c	*
N	*	*	*	.	*	*	*	73ea0822372e53a2113b84a49c65585b	*
N	*	*	*	.	*	*	*	74361e57568be55078548e53bcccdf5d	*
N	*	*	*	.	*	*	*	7464e8c59c252544d5e0e51a1dad990d	*
N	*	*	*	.	*	*	*	74986ae2003ffc0e88c81c08c6c32c1a	*
H	528	245	99.6	-	0	0	82I245M502I	75479a3ad521e3e56c075edf0ed46b3f	Mada.3398.Madagascar.Wild.Bd.Inhibitory
H	388	245	100	-	0	0	75I245M313I	755733e74b471ce6b394a28f53f355f5	Mada.2167.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	74ce91caba776ab9059fdb62b9f00e09	*
N	*	*	*	.	*	*	*	74ec1914027b56c5d129cd56b1440c81	*
N	*	*	*	.	*	*	*	74ce7ffcdbd4eb635540a500b2cd02eb	*
N	*	*	*	.	*	*	*	75536f8b4688b316b521d6fc071881ee	*
N	*	*	*	.	*	*	*	75637065b43299f2a670340c702a1029	*
N	*	*	*	.	*	*	*	751c5d99f51dba51c6569eccff1cc6fe	*
N	*	*	*	.	*	*	*	7561dad0eb881f999bef275629224fd7	*
N	*	*	*	.	*	*	*	759331f8e70beb89ee33fde7a58c8670	*
