KO	Temperature	Dose	delta	Level1	Level2	Level3	Gene	Product	EC	EC2	EC3	Full
K01822	T14	5.00E+06	0.029151014	Metabolism	Lipid metabolism	Steroid hormone biosynthesis	E5.3.3.1	steroidDelta-isomerase	5.3.3.1			 E5.3.3.1; steroid Delta-isomerase [EC:5.3.3.1]
K01822	T14	5.00E+06	0.029151014	Metabolism	Xenobiotics biodegration and metabolism	Steroid degradation	E5.3.3.1	steroidDelta-isomerase	5.3.3.1			 E5.3.3.1; steroid Delta-isomerase [EC:5.3.3.1]
K01822	T14	5.00E+06	0.029151014	Metabolism	Lipid metabolism	Steroid hormone biosynthesis	E5.3.3.1	steroidDelta-isomerase	5.3.3.1			 E5.3.3.1; steroid Delta-isomerase [EC:5.3.3.1]
K01822	T14	0	0.000652154	Metabolism	Xenobiotics biodegration and metabolism	Steroid degradation	E5.3.3.1	steroidDelta-isomerase	5.3.3.1			 E5.3.3.1; steroid Delta-isomerase [EC:5.3.3.1]
K01822	T14	0	0.000652154	Metabolism	Lipid metabolism	Steroid hormone biosynthesis	E5.3.3.1	steroidDelta-isomerase	5.3.3.1			 E5.3.3.1; steroid Delta-isomerase [EC:5.3.3.1]
K01822	T14	0	0.000652154	Metabolism	Xenobiotics biodegration and metabolism	Steroid degradation	E5.3.3.1	steroidDelta-isomerase	5.3.3.1			 E5.3.3.1; steroid Delta-isomerase [EC:5.3.3.1]
K01822	T14	0	0.000652154	Metabolism	Lipid metabolism	Steroid hormone biosynthesis	E5.3.3.1	steroidDelta-isomerase	5.3.3.1			 E5.3.3.1; steroid Delta-isomerase [EC:5.3.3.1]
K01822	T22	5.00E+03	0.001815011	Metabolism	Xenobiotics biodegration and metabolism	Steroid degradation	E5.3.3.1	steroidDelta-isomerase	5.3.3.1			 E5.3.3.1; steroid Delta-isomerase [EC:5.3.3.1]
K01822	T22	5.00E+03	0.001815011	Metabolism	Lipid metabolism	Steroid hormone biosynthesis	E5.3.3.1	steroidDelta-isomerase	5.3.3.1			 E5.3.3.1; steroid Delta-isomerase [EC:5.3.3.1]
K01822	T22	5.00E+03	0.001815011	Metabolism	Xenobiotics biodegration and metabolism	Steroid degradation	E5.3.3.1	steroidDelta-isomerase	5.3.3.1			 E5.3.3.1; steroid Delta-isomerase [EC:5.3.3.1]
K01822	T22	5.00E+03	0.001815011	Metabolism	Lipid metabolism	Steroid hormone biosynthesis	E5.3.3.1	steroidDelta-isomerase	5.3.3.1			 E5.3.3.1; steroid Delta-isomerase [EC:5.3.3.1]
K01822	T22	5.00E+04	0.000548081	Metabolism	Xenobiotics biodegration and metabolism	Steroid degradation	E5.3.3.1	steroidDelta-isomerase	5.3.3.1			 E5.3.3.1; steroid Delta-isomerase [EC:5.3.3.1]
K01822	T22	5.00E+04	0.000548081	Metabolism	Lipid metabolism	Steroid hormone biosynthesis	E5.3.3.1	steroidDelta-isomerase	5.3.3.1			 E5.3.3.1; steroid Delta-isomerase [EC:5.3.3.1]
K01822	T22	5.00E+04	0.000548081	Metabolism	Xenobiotics biodegration and metabolism	Steroid degradation	E5.3.3.1	steroidDelta-isomerase	5.3.3.1			 E5.3.3.1; steroid Delta-isomerase [EC:5.3.3.1]
K01822	T22	5.00E+04	0.000548081	Metabolism	Lipid metabolism	Steroid hormone biosynthesis	E5.3.3.1	steroidDelta-isomerase	5.3.3.1			 E5.3.3.1; steroid Delta-isomerase [EC:5.3.3.1]
K01822	T22	5.00E+05	-0.00013042	Metabolism	Xenobiotics biodegration and metabolism	Steroid degradation	E5.3.3.1	steroidDelta-isomerase	5.3.3.1			 E5.3.3.1; steroid Delta-isomerase [EC:5.3.3.1]
K01822	T22	5.00E+05	-0.00013042	Metabolism	Lipid metabolism	Steroid hormone biosynthesis	E5.3.3.1	steroidDelta-isomerase	5.3.3.1			 E5.3.3.1; steroid Delta-isomerase [EC:5.3.3.1]
K01822	T22	5.00E+05	-0.00013042	Metabolism	Xenobiotics biodegration and metabolism	Steroid degradation	E5.3.3.1	steroidDelta-isomerase	5.3.3.1			 E5.3.3.1; steroid Delta-isomerase [EC:5.3.3.1]
K01822	T22	5.00E+05	-0.00013042	Metabolism	Lipid metabolism	Steroid hormone biosynthesis	E5.3.3.1	steroidDelta-isomerase	5.3.3.1			 E5.3.3.1; steroid Delta-isomerase [EC:5.3.3.1]
K01822	T22	5.00E+06	0.011951123	Metabolism	Xenobiotics biodegration and metabolism	Steroid degradation	E5.3.3.1	steroidDelta-isomerase	5.3.3.1			 E5.3.3.1; steroid Delta-isomerase [EC:5.3.3.1]
K01822	T22	5.00E+06	0.011951123	Metabolism	Lipid metabolism	Steroid hormone biosynthesis	E5.3.3.1	steroidDelta-isomerase	5.3.3.1			 E5.3.3.1; steroid Delta-isomerase [EC:5.3.3.1]
K01822	T22	5.00E+06	0.011951123	Metabolism	Xenobiotics biodegration and metabolism	Steroid degradation	E5.3.3.1	steroidDelta-isomerase	5.3.3.1			 E5.3.3.1; steroid Delta-isomerase [EC:5.3.3.1]
K01822	T22	5.00E+06	0.011951123	Metabolism	Lipid metabolism	Steroid hormone biosynthesis	E5.3.3.1	steroidDelta-isomerase	5.3.3.1			 E5.3.3.1; steroid Delta-isomerase [EC:5.3.3.1]
K01822	T22	0	0.000224456	Metabolism	Xenobiotics biodegration and metabolism	Steroid degradation	E5.3.3.1	steroidDelta-isomerase	5.3.3.1			 E5.3.3.1; steroid Delta-isomerase [EC:5.3.3.1]
K01822	T22	0	0.000224456	Metabolism	Lipid metabolism	Steroid hormone biosynthesis	E5.3.3.1	steroidDelta-isomerase	5.3.3.1			 E5.3.3.1; steroid Delta-isomerase [EC:5.3.3.1]
K01822	T22	0	0.000224456	Metabolism	Xenobiotics biodegration and metabolism	Steroid degradation	E5.3.3.1	steroidDelta-isomerase	5.3.3.1			 E5.3.3.1; steroid Delta-isomerase [EC:5.3.3.1]
K01822	T22	0	0.000224456	Metabolism	Lipid metabolism	Steroid hormone biosynthesis	E5.3.3.1	steroidDelta-isomerase	5.3.3.1			 E5.3.3.1; steroid Delta-isomerase [EC:5.3.3.1]
K01822	T6	5.00E+03	-0.000194522	Metabolism	Xenobiotics biodegration and metabolism	Steroid degradation	E5.3.3.1	steroidDelta-isomerase	5.3.3.1			 E5.3.3.1; steroid Delta-isomerase [EC:5.3.3.1]
K01822	T6	5.00E+03	-0.000194522	Metabolism	Lipid metabolism	Steroid hormone biosynthesis	E5.3.3.1	steroidDelta-isomerase	5.3.3.1			 E5.3.3.1; steroid Delta-isomerase [EC:5.3.3.1]
K01822	T6	5.00E+03	-0.000194522	Metabolism	Xenobiotics biodegration and metabolism	Steroid degradation	E5.3.3.1	steroidDelta-isomerase	5.3.3.1			 E5.3.3.1; steroid Delta-isomerase [EC:5.3.3.1]
K01822	T6	5.00E+03	-0.000194522	Metabolism	Lipid metabolism	Steroid hormone biosynthesis	E5.3.3.1	steroidDelta-isomerase	5.3.3.1			 E5.3.3.1; steroid Delta-isomerase [EC:5.3.3.1]
K01822	T6	5.00E+04	-0.000677503	Metabolism	Xenobiotics biodegration and metabolism	Steroid degradation	E5.3.3.1	steroidDelta-isomerase	5.3.3.1			 E5.3.3.1; steroid Delta-isomerase [EC:5.3.3.1]
K01822	T6	5.00E+04	-0.000677503	Metabolism	Lipid metabolism	Steroid hormone biosynthesis	E5.3.3.1	steroidDelta-isomerase	5.3.3.1			 E5.3.3.1; steroid Delta-isomerase [EC:5.3.3.1]
K01822	T6	5.00E+04	-0.000677503	Metabolism	Xenobiotics biodegration and metabolism	Steroid degradation	E5.3.3.1	steroidDelta-isomerase	5.3.3.1			 E5.3.3.1; steroid Delta-isomerase [EC:5.3.3.1]
K01822	T6	5.00E+04	-0.000677503	Metabolism	Lipid metabolism	Steroid hormone biosynthesis	E5.3.3.1	steroidDelta-isomerase	5.3.3.1			 E5.3.3.1; steroid Delta-isomerase [EC:5.3.3.1]
K01822	T6	5.00E+05	-0.009435344	Metabolism	Xenobiotics biodegration and metabolism	Steroid degradation	E5.3.3.1	steroidDelta-isomerase	5.3.3.1			 E5.3.3.1; steroid Delta-isomerase [EC:5.3.3.1]
K01822	T6	5.00E+05	-0.009435344	Metabolism	Lipid metabolism	Steroid hormone biosynthesis	E5.3.3.1	steroidDelta-isomerase	5.3.3.1			 E5.3.3.1; steroid Delta-isomerase [EC:5.3.3.1]
K01822	T6	5.00E+05	-0.009435344	Metabolism	Xenobiotics biodegration and metabolism	Steroid degradation	E5.3.3.1	steroidDelta-isomerase	5.3.3.1			 E5.3.3.1; steroid Delta-isomerase [EC:5.3.3.1]
K01822	T6	5.00E+05	-0.009435344	Metabolism	Lipid metabolism	Steroid hormone biosynthesis	E5.3.3.1	steroidDelta-isomerase	5.3.3.1			 E5.3.3.1; steroid Delta-isomerase [EC:5.3.3.1]
K01822	T6	5.00E+06	-0.000287664	Metabolism	Xenobiotics biodegration and metabolism	Steroid degradation	E5.3.3.1	steroidDelta-isomerase	5.3.3.1			 E5.3.3.1; steroid Delta-isomerase [EC:5.3.3.1]
K01822	T6	5.00E+06	-0.000287664	Metabolism	Lipid metabolism	Steroid hormone biosynthesis	E5.3.3.1	steroidDelta-isomerase	5.3.3.1			 E5.3.3.1; steroid Delta-isomerase [EC:5.3.3.1]
K01822	T6	5.00E+06	-0.000287664	Metabolism	Xenobiotics biodegration and metabolism	Steroid degradation	E5.3.3.1	steroidDelta-isomerase	5.3.3.1			 E5.3.3.1; steroid Delta-isomerase [EC:5.3.3.1]
K01822	T6	5.00E+06	-0.000287664	Metabolism	Lipid metabolism	Steroid hormone biosynthesis	E5.3.3.1	steroidDelta-isomerase	5.3.3.1			 E5.3.3.1; steroid Delta-isomerase [EC:5.3.3.1]
K01822	T6	0	0.000122128	Metabolism	Xenobiotics biodegration and metabolism	Steroid degradation	E5.3.3.1	steroidDelta-isomerase	5.3.3.1			 E5.3.3.1; steroid Delta-isomerase [EC:5.3.3.1]
K01822	T6	0	0.000122128	Metabolism	Lipid metabolism	Steroid hormone biosynthesis	E5.3.3.1	steroidDelta-isomerase	5.3.3.1			 E5.3.3.1; steroid Delta-isomerase [EC:5.3.3.1]
K01822	T6	0	0.000122128	Metabolism	Xenobiotics biodegration and metabolism	Steroid degradation	E5.3.3.1	steroidDelta-isomerase	5.3.3.1			 E5.3.3.1; steroid Delta-isomerase [EC:5.3.3.1]
K01822	T6	0	0.000122128	Metabolism	Lipid metabolism	Steroid hormone biosynthesis	E5.3.3.1	steroidDelta-isomerase	5.3.3.1			 E5.3.3.1; steroid Delta-isomerase [EC:5.3.3.1]
K02014	T14	5.00E+03	0.005491303	Protein families: signaling and cellular processes	Enzymes	Transporters	TC.FEV.OM	ironcomplexoutermembranerecepterprotein				 TC.FEV.OM; iron complex outermembrane recepter protein
K02014	T14	5.00E+04	0.001496059	Protein families: signaling and cellular processes	Enzymes	Transporters	TC.FEV.OM	ironcomplexoutermembranerecepterprotein				 TC.FEV.OM; iron complex outermembrane recepter protein
K02014	T14	5.00E+05	0.006617813	Protein families: signaling and cellular processes	Enzymes	Transporters	TC.FEV.OM	ironcomplexoutermembranerecepterprotein				 TC.FEV.OM; iron complex outermembrane recepter protein
K02014	T14	5.00E+06	0.005106944	Protein families: signaling and cellular processes	Enzymes	Transporters	TC.FEV.OM	ironcomplexoutermembranerecepterprotein				 TC.FEV.OM; iron complex outermembrane recepter protein
K02014	T14	0	0.00234891	Protein families: signaling and cellular processes	Enzymes	Transporters	TC.FEV.OM	ironcomplexoutermembranerecepterprotein				 TC.FEV.OM; iron complex outermembrane recepter protein
K02014	T22	5.00E+03	-0.000619559	Protein families: signaling and cellular processes	Enzymes	Transporters	TC.FEV.OM	ironcomplexoutermembranerecepterprotein				 TC.FEV.OM; iron complex outermembrane recepter protein
K02014	T22	5.00E+04	-0.000654114	Protein families: signaling and cellular processes	Enzymes	Transporters	TC.FEV.OM	ironcomplexoutermembranerecepterprotein				 TC.FEV.OM; iron complex outermembrane recepter protein
K02014	T22	5.00E+05	-0.004865899	Protein families: signaling and cellular processes	Enzymes	Transporters	TC.FEV.OM	ironcomplexoutermembranerecepterprotein				 TC.FEV.OM; iron complex outermembrane recepter protein
K02014	T22	5.00E+06	0.00069146	Protein families: signaling and cellular processes	Enzymes	Transporters	TC.FEV.OM	ironcomplexoutermembranerecepterprotein				 TC.FEV.OM; iron complex outermembrane recepter protein
K02014	T22	0	-0.00480991	Protein families: signaling and cellular processes	Enzymes	Transporters	TC.FEV.OM	ironcomplexoutermembranerecepterprotein				 TC.FEV.OM; iron complex outermembrane recepter protein
K02014	T6	5.00E+03	-0.002767109	Protein families: signaling and cellular processes	Enzymes	Transporters	TC.FEV.OM	ironcomplexoutermembranerecepterprotein				 TC.FEV.OM; iron complex outermembrane recepter protein
K02014	T6	5.00E+04	-0.005129192	Protein families: signaling and cellular processes	Enzymes	Transporters	TC.FEV.OM	ironcomplexoutermembranerecepterprotein				 TC.FEV.OM; iron complex outermembrane recepter protein
K02014	T6	5.00E+05	-0.006440268	Protein families: signaling and cellular processes	Enzymes	Transporters	TC.FEV.OM	ironcomplexoutermembranerecepterprotein				 TC.FEV.OM; iron complex outermembrane recepter protein
K02014	T6	5.00E+06	-0.000878241	Protein families: signaling and cellular processes	Enzymes	Transporters	TC.FEV.OM	ironcomplexoutermembranerecepterprotein				 TC.FEV.OM; iron complex outermembrane recepter protein
K02014	T6	0	0.000239472	Protein families: signaling and cellular processes	Enzymes	Transporters	TC.FEV.OM	ironcomplexoutermembranerecepterprotein				 TC.FEV.OM; iron complex outermembrane recepter protein
K03619	T14	5.00E+03	0.003474046	Not included in pathway or Brite	Unclassified: signaling and cellular processes	General function prediction only	hyaE	hydrogenase-1operonproteinHyaE				 hyaE; hydrogenase-1 operon protein HyaE
K03619	T14	5.00E+04	-0.000959169	Not included in pathway or Brite	Unclassified: signaling and cellular processes	General function prediction only	hyaE	hydrogenase-1operonproteinHyaE				 hyaE; hydrogenase-1 operon protein HyaE
K03619	T14	5.00E+05	-6.53E-05	Not included in pathway or Brite	Unclassified: signaling and cellular processes	General function prediction only	hyaE	hydrogenase-1operonproteinHyaE				 hyaE; hydrogenase-1 operon protein HyaE
K03619	T14	5.00E+06	-3.56E-03	Not included in pathway or Brite	Unclassified: signaling and cellular processes	General function prediction only	hyaE	hydrogenase-1operonproteinHyaE				 hyaE; hydrogenase-1 operon protein HyaE
K03619	T14	0	-1.07E-03	Not included in pathway or Brite	Unclassified: signaling and cellular processes	General function prediction only	hyaE	hydrogenase-1operonproteinHyaE				 hyaE; hydrogenase-1 operon protein HyaE
K03619	T22	5.00E+03	-1.47E-05	Not included in pathway or Brite	Unclassified: signaling and cellular processes	General function prediction only	hyaE	hydrogenase-1operonproteinHyaE				 hyaE; hydrogenase-1 operon protein HyaE
K03619	T22	5.00E+04	1.35E-04	Not included in pathway or Brite	Unclassified: signaling and cellular processes	General function prediction only	hyaE	hydrogenase-1operonproteinHyaE				 hyaE; hydrogenase-1 operon protein HyaE
K03619	T22	5.00E+05	-0.00062835	Not included in pathway or Brite	Unclassified: signaling and cellular processes	General function prediction only	hyaE	hydrogenase-1operonproteinHyaE				 hyaE; hydrogenase-1 operon protein HyaE
K03619	T22	5.00E+06	-0.000619675	Not included in pathway or Brite	Unclassified: signaling and cellular processes	General function prediction only	hyaE	hydrogenase-1operonproteinHyaE				 hyaE; hydrogenase-1 operon protein HyaE
K03619	T22	0	-0.000572579	Not included in pathway or Brite	Unclassified: signaling and cellular processes	General function prediction only	hyaE	hydrogenase-1operonproteinHyaE				 hyaE; hydrogenase-1 operon protein HyaE
K03619	T6	5.00E+03	-0.003865067	Not included in pathway or Brite	Unclassified: signaling and cellular processes	General function prediction only	hyaE	hydrogenase-1operonproteinHyaE				 hyaE; hydrogenase-1 operon protein HyaE
K03619	T6	5.00E+04	-8.54E-03	Not included in pathway or Brite	Unclassified: signaling and cellular processes	General function prediction only	hyaE	hydrogenase-1operonproteinHyaE				 hyaE; hydrogenase-1 operon protein HyaE
K03619	T6	5.00E+05	-7.12E-03	Not included in pathway or Brite	Unclassified: signaling and cellular processes	General function prediction only	hyaE	hydrogenase-1operonproteinHyaE				 hyaE; hydrogenase-1 operon protein HyaE
K03619	T6	5.00E+06	-0.001952843	Not included in pathway or Brite	Unclassified: signaling and cellular processes	General function prediction only	hyaE	hydrogenase-1operonproteinHyaE				 hyaE; hydrogenase-1 operon protein HyaE
K03619	T6	0	0.000417744	Not included in pathway or Brite	Unclassified: signaling and cellular processes	General function prediction only	hyaE	hydrogenase-1operonproteinHyaE				 hyaE; hydrogenase-1 operon protein HyaE
K05523	T14	5.00E+03	0.000423952	Protein families: metabolisms	Enzymes	Peptidases	hchA	D-lactatedehydratase/proteindeglycase	4.2.1.130	3.5.1.124		 hchA; D-lactate dehydratase / protein deglycase [EC:4.2.1.130 3.5.1.124]
K05523	T14	5.00E+03	0.000423952	Metabolism	Carbohydrate metabolism	Pyruvate metabolism	hchA	D-lactatedehydratase/proteindeglycase	4.2.1.130	3.5.1.124		 hchA; D-lactate dehydratase / protein deglycase [EC:4.2.1.130 3.5.1.124]
K05523	T14	5.00E+03	0.000423952	Protein families: metabolisms	Enzymes	Peptidases	hchA	D-lactatedehydratase/proteindeglycase	4.2.1.130	3.5.1.124		 hchA; D-lactate dehydratase / protein deglycase [EC:4.2.1.130 3.5.1.124]
K05523	T14	5.00E+03	0.000423952	Metabolism	Carbohydrate metabolism	Pyruvate metabolism	hchA	D-lactatedehydratase/proteindeglycase	4.2.1.130	3.5.1.124		 hchA; D-lactate dehydratase / protein deglycase [EC:4.2.1.130 3.5.1.124]
K05523	T14	5.00E+04	0.013056638	Protein families: metabolisms	Enzymes	Peptidases	hchA	D-lactatedehydratase/proteindeglycase	4.2.1.130	3.5.1.124		 hchA; D-lactate dehydratase / protein deglycase [EC:4.2.1.130 3.5.1.124]
K05523	T14	5.00E+04	0.013056638	Metabolism	Carbohydrate metabolism	Pyruvate metabolism	hchA	D-lactatedehydratase/proteindeglycase	4.2.1.130	3.5.1.124		 hchA; D-lactate dehydratase / protein deglycase [EC:4.2.1.130 3.5.1.124]
K05523	T14	5.00E+04	0.013056638	Protein families: metabolisms	Enzymes	Peptidases	hchA	D-lactatedehydratase/proteindeglycase	4.2.1.130	3.5.1.124		 hchA; D-lactate dehydratase / protein deglycase [EC:4.2.1.130 3.5.1.124]
K05523	T14	5.00E+04	0.013056638	Metabolism	Carbohydrate metabolism	Pyruvate metabolism	hchA	D-lactatedehydratase/proteindeglycase	4.2.1.130	3.5.1.124		 hchA; D-lactate dehydratase / protein deglycase [EC:4.2.1.130 3.5.1.124]
K05523	T14	5.00E+05	0.009269721	Protein families: metabolisms	Enzymes	Peptidases	hchA	D-lactatedehydratase/proteindeglycase	4.2.1.130	3.5.1.124		 hchA; D-lactate dehydratase / protein deglycase [EC:4.2.1.130 3.5.1.124]
K05523	T14	5.00E+05	0.009269721	Metabolism	Carbohydrate metabolism	Pyruvate metabolism	hchA	D-lactatedehydratase/proteindeglycase	4.2.1.130	3.5.1.124		 hchA; D-lactate dehydratase / protein deglycase [EC:4.2.1.130 3.5.1.124]
K05523	T14	5.00E+05	0.009269721	Protein families: metabolisms	Enzymes	Peptidases	hchA	D-lactatedehydratase/proteindeglycase	4.2.1.130	3.5.1.124		 hchA; D-lactate dehydratase / protein deglycase [EC:4.2.1.130 3.5.1.124]
K05523	T14	5.00E+05	0.009269721	Metabolism	Carbohydrate metabolism	Pyruvate metabolism	hchA	D-lactatedehydratase/proteindeglycase	4.2.1.130	3.5.1.124		 hchA; D-lactate dehydratase / protein deglycase [EC:4.2.1.130 3.5.1.124]
K05523	T14	5.00E+06	0.024874699	Protein families: metabolisms	Enzymes	Peptidases	hchA	D-lactatedehydratase/proteindeglycase	4.2.1.130	3.5.1.124		 hchA; D-lactate dehydratase / protein deglycase [EC:4.2.1.130 3.5.1.124]
K05523	T14	5.00E+06	0.024874699	Metabolism	Carbohydrate metabolism	Pyruvate metabolism	hchA	D-lactatedehydratase/proteindeglycase	4.2.1.130	3.5.1.124		 hchA; D-lactate dehydratase / protein deglycase [EC:4.2.1.130 3.5.1.124]
K05523	T14	5.00E+06	0.024874699	Protein families: metabolisms	Enzymes	Peptidases	hchA	D-lactatedehydratase/proteindeglycase	4.2.1.130	3.5.1.124		 hchA; D-lactate dehydratase / protein deglycase [EC:4.2.1.130 3.5.1.124]
K05523	T14	5.00E+06	0.024874699	Metabolism	Carbohydrate metabolism	Pyruvate metabolism	hchA	D-lactatedehydratase/proteindeglycase	4.2.1.130	3.5.1.124		 hchA; D-lactate dehydratase / protein deglycase [EC:4.2.1.130 3.5.1.124]
K05523	T14	0	0.002053725	Protein families: metabolisms	Enzymes	Peptidases	hchA	D-lactatedehydratase/proteindeglycase	4.2.1.130	3.5.1.124		 hchA; D-lactate dehydratase / protein deglycase [EC:4.2.1.130 3.5.1.124]
K05523	T14	0	0.002053725	Metabolism	Carbohydrate metabolism	Pyruvate metabolism	hchA	D-lactatedehydratase/proteindeglycase	4.2.1.130	3.5.1.124		 hchA; D-lactate dehydratase / protein deglycase [EC:4.2.1.130 3.5.1.124]
K05523	T14	0	0.002053725	Protein families: metabolisms	Enzymes	Peptidases	hchA	D-lactatedehydratase/proteindeglycase	4.2.1.130	3.5.1.124		 hchA; D-lactate dehydratase / protein deglycase [EC:4.2.1.130 3.5.1.124]
K05523	T14	0	0.002053725	Metabolism	Carbohydrate metabolism	Pyruvate metabolism	hchA	D-lactatedehydratase/proteindeglycase	4.2.1.130	3.5.1.124		 hchA; D-lactate dehydratase / protein deglycase [EC:4.2.1.130 3.5.1.124]
K05523	T22	5.00E+03	0.007251988	Protein families: metabolisms	Enzymes	Peptidases	hchA	D-lactatedehydratase/proteindeglycase	4.2.1.130	3.5.1.124		 hchA; D-lactate dehydratase / protein deglycase [EC:4.2.1.130 3.5.1.124]
K05523	T22	5.00E+03	0.007251988	Metabolism	Carbohydrate metabolism	Pyruvate metabolism	hchA	D-lactatedehydratase/proteindeglycase	4.2.1.130	3.5.1.124		 hchA; D-lactate dehydratase / protein deglycase [EC:4.2.1.130 3.5.1.124]
K05523	T22	5.00E+03	0.007251988	Protein families: metabolisms	Enzymes	Peptidases	hchA	D-lactatedehydratase/proteindeglycase	4.2.1.130	3.5.1.124		 hchA; D-lactate dehydratase / protein deglycase [EC:4.2.1.130 3.5.1.124]
K05523	T22	5.00E+03	0.007251988	Metabolism	Carbohydrate metabolism	Pyruvate metabolism	hchA	D-lactatedehydratase/proteindeglycase	4.2.1.130	3.5.1.124		 hchA; D-lactate dehydratase / protein deglycase [EC:4.2.1.130 3.5.1.124]
K05523	T22	5.00E+04	0.000799112	Protein families: metabolisms	Enzymes	Peptidases	hchA	D-lactatedehydratase/proteindeglycase	4.2.1.130	3.5.1.124		 hchA; D-lactate dehydratase / protein deglycase [EC:4.2.1.130 3.5.1.124]
K05523	T22	5.00E+04	0.000799112	Metabolism	Carbohydrate metabolism	Pyruvate metabolism	hchA	D-lactatedehydratase/proteindeglycase	4.2.1.130	3.5.1.124		 hchA; D-lactate dehydratase / protein deglycase [EC:4.2.1.130 3.5.1.124]
